fecha,tienda,producto,precio_unitario,cantidad
2025-02-23,"Lewis, Graham and Sweeney",Accesorio,891.11,4
2024-10-25,Phillips-Patterson,Portátil,687.41,4
2025-01-20,Spencer Inc,Tablet,365.57,3
2024-06-26,"Porter, Mendez and Rodriguez",Tablet,876.0,3
2025-06-08,Patton LLC,Accesorio,1524.72,3
2024-08-13,"Hernandez, Bailey and Wiley",Portátil,1163.86,3
2024-07-10,Miller LLC,Tablet,1931.28,2
2024-08-31,Jenkins Ltd,Portátil,879.05,2
2024-11-18,"Lopez, Jones and Kelley",Tablet,553.27,4
2025-04-06,Jackson-Morris,Accesorio,1577.39,2
2025-03-17,Singh-Barry,Accesorio,706.19,3
2024-06-13,"Cox, Tucker and Stokes",Portátil,261.38,3
2025-05-20,Silva-Harper,Tablet,496.36,1
2025-01-23,"Fox, Browning and Simmons",Portátil,1404.85,4
2025-01-20,"Hudson, Herring and Walker",Móvil,1718.37,1
2024-07-04,Rodriguez-Mooney,Móvil,346.7,2
2025-02-24,Reynolds-Bailey,Accesorio,884.95,4
2025-02-10,Clark-Cox,Accesorio,655.7,2
2024-12-14,Christian and Sons,Tablet,1245.88,4
2024-11-24,"Miller, Moore and Powell",Portátil,252.13,2
2025-03-18,Sullivan-Johnson,Tablet,1432.82,1
2024-10-31,Alvarez Ltd,Portátil,776.39,5
2024-06-28,Trevino-Valdez,Tablet,1090.15,5
2024-09-21,Smith Group,Accesorio,1987.08,1
2024-12-16,Callahan-Green,Portátil,261.28,5
2025-03-28,"Wallace, Morton and Mcdowell",Accesorio,988.34,4
2024-06-14,"Hooper, Jenkins and Weaver",Móvil,431.97,1
2024-07-04,Mcneil-Brock,Móvil,1176.79,3
2024-07-19,Herrera Inc,Accesorio,1864.91,1
2024-12-02,Lee Ltd,Tablet,919.92,4
2024-07-23,Berg-Keller,Tablet,1712.85,4
2024-08-03,Arnold and Sons,Portátil,337.19,1
2024-08-16,Campbell PLC,Móvil,154.27,5
2024-09-22,Cline-Fox,Tablet,496.17,4
2024-10-21,"Garza, Phillips and Smith",Tablet,494.55,3
2024-07-16,"Potter, Adams and Jacobs",Accesorio,1739.48,5
2024-07-25,Wu-Garcia,Portátil,949.35,3
2024-07-25,Reed Inc,Móvil,768.57,3
2025-04-11,Lee-Coffey,Móvil,654.04,1
2025-05-24,Martin Ltd,Móvil,1031.75,3
2024-12-24,Mclean Inc,Tablet,1603.99,3
2025-03-29,Roberts-Bowman,Portátil,111.3,4
2025-05-21,Huber-Hawkins,Tablet,645.73,3
2024-06-27,Warren-Johnson,Tablet,1321.8,3
2025-05-18,York Inc,Móvil,1746.25,1
2025-05-06,Howell Ltd,Portátil,322.89,2
2025-05-24,Turner PLC,Móvil,1872.58,4
2024-10-12,Buchanan PLC,Tablet,1551.01,5
2025-03-18,Spears LLC,Accesorio,1380.24,5
2024-09-26,"Ortiz, Gibson and Oconnor",Portátil,928.96,4
2025-01-29,"Johnson, Miller and Hicks",Móvil,523.65,3
2025-01-02,"Walker, Cruz and Avila",Móvil,1004.11,1
2024-12-12,"Day, Donaldson and Nunez",Móvil,1741.84,5
2024-09-04,"Richards, Wilson and Thomas",Accesorio,1385.91,1
2024-09-02,"Oliver, Stein and Wallace",Accesorio,739.58,1
2025-05-19,Short Group,Portátil,1612.33,1
2025-01-17,Flores LLC,Accesorio,1926.52,1
2025-01-01,Melendez-Mueller,Tablet,691.46,2
2025-01-15,Wolfe-Smith,Portátil,803.9,2
2025-03-17,Johnston Ltd,Tablet,1452.41,5
2024-06-13,Morrison-Jordan,Móvil,570.19,2
2025-02-01,"Evans, English and Meyer",Tablet,1703.15,3
2025-04-02,Smith-Jones,Portátil,119.74,1
2024-06-30,Fisher-Allen,Portátil,1444.55,4
2024-11-25,Watson-English,Accesorio,974.63,3
2024-07-13,Thomas-Perry,Portátil,1692.99,3
2025-05-18,Beck-Jones,Móvil,593.77,3
2025-01-14,"Brown, Howard and Reid",Tablet,560.22,4
2024-12-17,Mendoza Group,Portátil,1660.41,2
2025-01-24,Bowman Group,Tablet,1392.45,4
2024-09-29,Stevens-Hood,Móvil,928.16,5
2025-04-23,Morris Inc,Portátil,80.36,3
2024-12-24,"Lopez, Manning and Santana",Móvil,1305.12,1
2024-08-15,Hunt-Wang,Móvil,1096.43,5
2024-09-21,Fletcher-Parker,Tablet,1754.56,4
2025-03-03,Wright-Marks,Accesorio,1976.94,5
2025-01-18,Nichols-Stewart,Móvil,1775.36,5
2024-09-24,"Hebert, Cruz and Flowers",Portátil,646.85,3
2025-01-05,Smith-Ramirez,Accesorio,1178.61,2
2024-10-26,Allen and Sons,Accesorio,254.08,4
2024-09-02,Oliver LLC,Móvil,544.9,2
2025-02-15,Howard-Galvan,Portátil,1629.94,5
2025-04-19,Bowman-Dorsey,Accesorio,1435.42,2
2024-08-02,Perez-Ramirez,Tablet,307.79,2
2025-05-12,Jacobs Group,Móvil,1205.17,2
2024-08-19,"Williamson, Davis and Moore",Móvil,514.62,1
2024-12-07,Burke and Sons,Móvil,1952.78,5
2024-06-22,Russell PLC,Accesorio,108.66,2
2025-05-18,Stein LLC,Móvil,1967.64,5
2025-02-18,"Thompson, Sullivan and Munoz",Portátil,1437.8,5
2024-12-03,Foster and Sons,Móvil,377.18,1
2025-04-08,Maddox Inc,Portátil,1641.62,1
2025-04-16,"Moore, Williams and Schmidt",Móvil,498.54,1
2025-05-22,Smith-Hernandez,Portátil,172.91,5
2024-11-12,"Richards, Rodriguez and Allen",Accesorio,949.55,4
2024-09-10,Montgomery-Burns,Portátil,138.35,1
2024-12-08,"Brown, Brown and Smith",Accesorio,1443.99,1
2025-02-27,"Peterson, Garcia and Thomas",Portátil,1118.1,3
2025-04-17,Baldwin-Rhodes,Móvil,776.71,1
2025-02-24,Palmer LLC,Tablet,170.34,2
2024-10-20,"Parker, Acosta and Riley",Tablet,1860.68,2
2025-01-26,Perez LLC,Portátil,1199.78,1
2025-03-30,Acosta-Madden,Accesorio,588.91,5
2024-08-02,Miller Group,Móvil,430.23,3
2025-02-06,Owens-Casey,Accesorio,1739.39,5
2025-03-21,Rivera-Roberts,Tablet,1672.51,1
2025-03-08,Wallace Ltd,Portátil,57.12,1
2024-07-26,Landry-Gomez,Accesorio,1678.84,4
2025-02-16,"Gaines, Mora and Santiago",Móvil,56.84,3
2025-06-04,Costa-Dawson,Tablet,1907.37,5
2024-10-15,Thompson-Ruiz,Accesorio,903.19,1
2025-05-07,Jones-Johnson,Tablet,88.11,1
2025-01-09,"Miller, Graves and Morris",Accesorio,894.06,4
2024-12-30,Bates-Robles,Accesorio,573.91,1
2025-01-27,Anderson Inc,Portátil,1814.72,4
2025-02-15,Mendoza-Payne,Tablet,633.23,1
2025-05-18,Hughes Group,Portátil,1422.96,2
2025-01-30,Rogers and Sons,Tablet,53.09,4
2024-08-07,"Tucker, Ryan and Willis",Tablet,246.11,5
2024-07-09,Gray Ltd,Tablet,1556.23,4
2024-12-19,Holland-Richardson,Portátil,1069.45,1
2024-09-01,Miller-Mitchell,Tablet,1557.36,2
2024-08-07,Lee-Williams,Accesorio,868.4,2
2025-05-22,Chavez LLC,Tablet,1130.22,4
2025-03-22,Hudson PLC,Accesorio,360.65,5
2025-01-05,"Hernandez, Sanchez and Terry",Accesorio,1580.58,5
2024-08-27,Kim-Greene,Móvil,1102.87,5
2025-01-28,James-Clark,Portátil,971.33,4
2025-06-03,"Reeves, Garcia and Hopkins",Portátil,759.96,3
2024-08-25,"Crawford, Peterson and Jones",Accesorio,402.19,4
2025-06-08,Calhoun and Sons,Portátil,1160.23,4
2024-06-28,Maxwell Ltd,Portátil,1401.77,2
2025-04-27,Lara-Martin,Móvil,93.44,1
2024-11-16,White-Wallace,Móvil,891.65,3
2025-03-30,Savage LLC,Accesorio,1706.08,5
2024-07-06,Freeman LLC,Móvil,791.27,3
2024-10-06,Walker-Morton,Portátil,1128.93,1
2024-09-12,Chambers-Edwards,Tablet,1872.32,1
2025-03-15,"Harrison, Jenkins and Rice",Accesorio,754.35,5
2024-12-17,"Simmons, Martin and Olsen",Tablet,1944.46,1
2025-01-10,"Richardson, Martinez and Parker",Accesorio,998.98,3
2025-01-27,Smith-Gutierrez,Portátil,1358.38,2
2024-07-30,"Barnes, Reyes and Mcfarland",Accesorio,628.76,5
2025-04-23,Cardenas Inc,Móvil,1578.91,1
2025-04-26,Christensen Group,Móvil,596.65,5
2025-02-28,Harper and Sons,Accesorio,1882.93,4
2025-03-10,"Johnson, Alexander and Strickland",Tablet,395.2,2
2024-09-15,Delacruz-Jones,Accesorio,701.82,5
2025-01-09,Kim-Patton,Portátil,926.09,3
2024-10-26,Lopez and Sons,Tablet,569.48,2
2024-09-28,Murray-Riggs,Portátil,1655.45,3
2025-02-20,"Barnett, Hale and Mitchell",Tablet,777.05,1
2024-10-17,Sharp-Ford,Tablet,898.48,5
2025-04-30,Wilson-Meyer,Móvil,55.63,5
2025-02-23,Stevens and Sons,Móvil,296.34,3
2024-09-05,"Moreno, Davis and Chavez",Accesorio,1669.48,5
2025-02-17,Schroeder and Sons,Portátil,1879.29,1
2024-11-22,"Gilmore, Steele and House",Portátil,1282.63,2
2025-02-23,Stewart-Robbins,Tablet,849.52,1
2024-11-04,Cannon-Wallace,Accesorio,384.77,2
2024-11-04,Mccoy-Lambert,Tablet,1702.86,4
2025-04-19,"Simmons, Smith and Jones",Móvil,1031.04,5
2024-08-02,Johnson Inc,Tablet,1780.48,3
2025-05-05,"Lowe, Carter and Hull",Portátil,163.9,4
2024-07-29,Mejia-Kane,Móvil,363.79,3
2024-08-26,Henderson Group,Accesorio,518.72,2
2025-02-15,Johnson-Tyler,Accesorio,191.35,5
2024-08-12,"Fernandez, Sullivan and Cummings",Tablet,62.18,1
2025-02-01,"Clark, Smith and Rogers",Portátil,1583.29,5
2025-02-15,"Lowery, Macdonald and Mcdowell",Portátil,228.36,5
2025-01-18,Hart LLC,Tablet,1950.71,5
2025-05-14,Carroll-Flowers,Móvil,1695.49,1
2024-07-24,Thomas PLC,Portátil,664.22,4
2024-10-26,Odonnell and Sons,Portátil,1507.69,1
2024-10-27,"Costa, Baxter and Jones",Tablet,493.45,4
2025-05-08,Myers-Alvarez,Portátil,1650.59,2
2025-03-28,"Baldwin, Kline and May",Móvil,135.51,4
2024-12-27,Robinson PLC,Portátil,1628.84,5
2025-03-08,"Fowler, Chandler and Johnson",Tablet,1376.95,1
2024-09-14,Brown Inc,Accesorio,550.03,1
2024-09-20,Bailey Group,Tablet,1145.46,3
2025-05-06,Jones-Lewis,Tablet,492.66,2
2024-10-11,"Walters, Garcia and Robertson",Accesorio,855.75,5
2024-08-31,Ellis-Bell,Móvil,1737.15,4
2024-07-01,Weber Inc,Tablet,306.43,3
2024-07-20,Black-Stewart,Tablet,1915.27,1
2024-09-24,Tucker Group,Accesorio,1680.85,1
2024-12-30,Davis PLC,Móvil,1955.94,2
2024-06-26,Tyler-Sandoval,Tablet,1631.33,1
2024-11-08,"Rose, Hansen and Warner",Móvil,1808.31,1
2024-12-07,Graham Inc,Portátil,552.74,1
2024-10-24,Coleman-Lindsey,Móvil,736.0,5
2025-06-05,Miller PLC,Accesorio,482.47,2
2024-12-02,Gonzales-Riley,Portátil,963.13,3
2025-02-28,Beck and Sons,Móvil,1943.1,3
2024-11-11,Kane-Ball,Accesorio,549.27,2
2025-04-25,Montes-Herrera,Tablet,1749.15,2
2024-10-28,Kelly-Ryan,Accesorio,1083.38,4
2025-01-14,Murphy-Thornton,Tablet,1959.08,4
2024-12-29,Diaz and Sons,Portátil,1503.4,4
2025-06-09,"Douglas, Townsend and Hicks",Móvil,1197.16,2
2024-09-24,Ross-Thomas,Tablet,1787.44,5
2024-12-01,"Olson, Hansen and Jones",Móvil,1116.97,2
2024-10-11,Hickman-Patterson,Tablet,1610.39,4
2024-12-07,Smith and Sons,Tablet,841.49,2
2024-06-15,"Peterson, Moore and Petersen",Portátil,695.15,1
2024-08-17,Jordan-Castro,Accesorio,1641.79,3
2025-02-04,Stewart-Little,Portátil,817.27,4
2025-04-05,"Brown, Flores and Golden",Tablet,737.26,3
2024-10-26,Simmons-Donaldson,Accesorio,360.94,5
2024-06-14,"Mcdonald, Lee and Herman",Móvil,1471.91,1
2024-12-25,"Bradshaw, Martinez and Bowen",Portátil,1104.64,3
2024-06-15,Cannon-Walker,Tablet,258.92,4
2025-04-25,Clements Group,Tablet,1474.71,5
2024-12-01,"Clements, Wilson and Koch",Portátil,1784.49,1
2024-12-13,Flores Ltd,Portátil,1993.72,4
2025-03-08,"Gordon, Price and Smith",Accesorio,234.77,1
2025-01-19,Ramos Inc,Móvil,690.64,3
2024-08-05,Wilcox Ltd,Accesorio,1379.86,1
2025-04-22,Lee Ltd,Móvil,377.97,1
2024-09-27,Beasley Inc,Accesorio,1448.32,3
2024-10-18,"Webb, Underwood and Bates",Móvil,664.5,3
2025-06-08,Todd Ltd,Portátil,1381.05,1
2025-05-09,Byrd PLC,Portátil,1350.38,2
2025-01-29,Bennett Ltd,Accesorio,1807.18,5
2025-01-22,Ingram-Powell,Tablet,1750.25,1
2024-11-26,Williams-Lynch,Portátil,357.92,4
2025-02-17,"Bond, Lee and Maxwell",Portátil,203.93,1
2024-06-18,"Reeves, Hernandez and Mayer",Tablet,468.47,2
2025-04-16,Downs Group,Tablet,1934.89,5
2025-02-17,Gonzalez-Ellis,Tablet,908.3,5
2024-08-25,"White, Monroe and Riley",Tablet,112.38,3
2025-03-18,Riggs Ltd,Portátil,1913.93,4
2024-06-17,Cox LLC,Portátil,1541.72,2
2024-12-05,Fisher Inc,Móvil,954.21,5
2024-10-13,"Willis, Miller and Duffy",Portátil,1864.96,5
2024-06-26,"Davis, Jones and Fletcher",Tablet,1305.63,2
2025-05-11,Smith-Gordon,Portátil,143.88,4
2024-08-01,Castro-Robbins,Tablet,1916.92,5
2025-02-13,Browning-Harper,Móvil,1941.18,1
2025-04-25,Walker LLC,Móvil,1395.56,5
2024-12-15,"Clark, Vasquez and Davis",Portátil,55.86,3
2024-08-20,Duncan-Kennedy,Móvil,1878.49,2
2024-07-16,Cruz-Waller,Accesorio,138.93,5
2025-02-28,Mercer-Hughes,Tablet,175.6,5
2024-09-24,Burnett Inc,Tablet,1272.38,1
2025-04-29,Dunlap Group,Móvil,1981.45,3
2025-02-21,"Russell, Diaz and Osborne",Móvil,1921.7,3
2024-08-03,Ryan-Baker,Tablet,1531.93,2
2025-05-04,Hinton Group,Tablet,1387.75,3
2025-02-13,Smith-Cochran,Móvil,139.12,4
2025-02-20,"Leonard, Thomas and Payne",Portátil,114.85,4
2025-02-11,Torres Ltd,Accesorio,1160.32,5
2024-10-28,Flores PLC,Portátil,1306.04,4
2024-06-21,Ramirez-Holloway,Accesorio,1888.66,5
2024-12-11,Morales Ltd,Portátil,193.69,4
2024-08-26,Koch Ltd,Accesorio,981.13,1
2025-03-05,Flores Group,Móvil,1992.43,5
2025-04-18,James Ltd,Tablet,1404.06,2
2025-03-19,Cain Inc,Móvil,1341.31,5
2025-05-10,Bowen PLC,Tablet,648.18,3
2024-07-02,"Chapman, Jones and Ramos",Móvil,90.0,4
2024-07-24,Pacheco LLC,Accesorio,944.03,2
2025-04-21,"Coffey, Thompson and Schneider",Tablet,689.78,2
2025-05-26,Hale-Ramirez,Móvil,1284.12,1
2024-10-13,"Avila, Weber and Williams",Portátil,1011.8,4
2025-03-10,Mclean Ltd,Tablet,547.45,4
2024-09-01,Butler-Davis,Móvil,607.44,4
2025-03-21,Jackson-Hendricks,Tablet,408.35,1
2024-06-22,Taylor and Sons,Móvil,1339.91,5
2025-02-14,Meyer-Bailey,Móvil,476.73,2
2025-06-08,"Turner, Ellis and Terry",Tablet,695.51,1
2024-09-14,Bradford-Wiggins,Portátil,79.71,1
2025-05-12,Jones Inc,Portátil,1304.14,4
2024-06-26,Becker-Arroyo,Portátil,744.53,1
2025-02-14,"Sanchez, Atkins and Reynolds",Accesorio,1045.35,2
2025-05-19,"West, Gordon and Irwin",Portátil,345.36,1
2024-07-17,"Archer, Burgess and Taylor",Portátil,798.85,4
2024-11-14,Wells Group,Móvil,1599.43,5
2025-03-08,Holland-Todd,Portátil,599.1,3
2024-07-21,Simmons-Vaughn,Accesorio,701.46,5
2024-07-18,Mendoza-Kane,Accesorio,680.39,5
2024-07-28,"Daniels, Rubio and Ortiz",Móvil,221.07,5
2024-09-07,"Fox, Ortega and Howard",Accesorio,657.79,4
2024-07-15,"Sanders, Parsons and Bowman",Portátil,500.34,2
2024-11-28,Jackson-Moore,Accesorio,1358.52,2
2024-11-15,Wallace-Rivas,Portátil,1775.25,2
2024-12-18,"Lyons, Lee and Schneider",Accesorio,771.59,5
2024-07-14,Mayo-Nguyen,Móvil,201.59,4
2024-08-20,"Guzman, Mcclain and Medina",Accesorio,1785.36,5
2025-01-21,Carter-Silva,Móvil,52.14,4
2025-04-04,"Nichols, Taylor and Peterson",Portátil,227.13,3
2024-12-04,Hernandez-Morris,Móvil,490.02,5
2025-01-19,James-Johnson,Portátil,402.82,4
2025-04-15,"Wood, Harmon and Johnson",Móvil,243.0,5
2024-06-23,Sellers LLC,Móvil,181.67,5
2024-07-28,Rodriguez-Valentine,Portátil,1068.4,4
2024-11-01,Arnold-Lopez,Portátil,1388.47,5
2024-07-08,Lawrence LLC,Portátil,895.78,1
2025-04-26,Solis-Ferguson,Accesorio,462.3,3
2024-11-21,"Wilson, Rowland and Fox",Tablet,1122.96,1
2024-06-27,"Ward, Williams and Higgins",Tablet,1159.5,4
2024-08-19,Wheeler-Little,Accesorio,376.58,1
2024-12-21,Hoffman-Small,Accesorio,1134.23,1
2024-10-18,Riddle-Sims,Portátil,1513.3,3
2025-02-03,Lawrence Inc,Móvil,983.56,5
2024-07-28,"Wiley, Morgan and Smith",Móvil,180.98,4
2025-02-03,Houston-Johnson,Móvil,1041.61,5
2024-09-21,"Webster, Johnson and Stanley",Accesorio,1803.47,5
2025-01-18,Cowan and Sons,Tablet,696.81,3
2024-09-04,Russell and Sons,Portátil,1331.85,5
2025-04-09,"Castro, Cruz and Tanner",Móvil,377.84,4
2024-06-17,Fowler-Smith,Móvil,52.38,2
2024-08-01,Floyd-Conway,Móvil,1249.33,5
2025-02-06,Taylor-Miles,Móvil,1269.28,2
2025-01-09,Allen-Landry,Móvil,1341.85,2
2025-03-08,Gamble-Terry,Portátil,541.33,3
2024-10-10,"Davis, May and Hill",Tablet,1000.19,3
2024-11-03,"Woodward, Richardson and Russell",Móvil,1475.73,5
2025-03-24,Scott-Le,Portátil,178.78,3
2024-12-28,Mccormick-Cox,Móvil,1417.15,2
2024-10-02,Robinson-Rivera,Portátil,298.78,2
2024-07-07,Rios-Kemp,Portátil,590.15,2
2025-06-04,"Carson, Gomez and Sawyer",Móvil,1712.13,2
2024-08-24,"Brennan, Hunter and Buchanan",Accesorio,1021.15,2
2025-01-04,Stanley LLC,Portátil,525.21,2
2025-02-07,Soto-Bond,Portátil,1802.1,2
2025-04-13,Hamilton Group,Portátil,864.96,1
2025-04-12,"Edwards, Moore and Valencia",Accesorio,544.26,2
2025-04-05,Diaz-Ruiz,Portátil,1380.25,1
2025-05-17,"Roberts, Moore and Stephenson",Tablet,1444.73,5
2024-11-09,"Hoffman, Sandoval and Banks",Móvil,1873.06,4
2024-10-01,"Jordan, Harper and Rogers",Accesorio,946.22,4
2024-12-26,Johnson-Ramsey,Portátil,1241.66,2
2024-10-02,Ward Ltd,Móvil,1547.42,1
2024-06-24,Patel Group,Móvil,1981.8,1
2024-11-29,"Carson, Williams and Gonzalez",Accesorio,1381.14,1
2024-08-15,"Blake, Bradley and Terry",Accesorio,632.15,5
2024-11-23,"Burns, Thomas and Stanton",Portátil,1728.17,2
2024-10-06,"Kramer, Reed and Fuller",Móvil,282.7,1
2025-02-18,Hart Inc,Tablet,533.49,5
2024-07-06,Rogers LLC,Tablet,180.42,4
2024-07-23,Rhodes Ltd,Accesorio,366.29,5
2025-02-23,Evans LLC,Portátil,1612.84,2
2024-06-21,Chung Inc,Portátil,868.61,1
2024-10-05,Perez-Brown,Portátil,765.44,5
2025-05-11,"Baker, Sutton and Chambers",Tablet,1939.24,4
2024-09-06,Christensen PLC,Accesorio,947.98,1
2025-04-23,Lopez-Salinas,Accesorio,506.04,4
2025-03-05,Rodriguez and Sons,Móvil,214.02,5
2025-02-08,"Johnson, Chaney and Jackson",Accesorio,756.0,1
2024-10-22,Montoya-Hernandez,Tablet,1183.37,3
2024-11-18,"James, White and Contreras",Tablet,1329.25,4
2024-07-23,Mills Group,Accesorio,813.46,2
2024-09-02,Spencer Ltd,Tablet,1229.09,2
2024-10-19,Peterson-Miller,Móvil,1156.73,3
2025-01-30,Davila-Yates,Portátil,639.49,5
2025-04-10,"Miller, Hall and Davis",Accesorio,376.19,2
2024-12-04,Cooper-Howard,Móvil,1700.69,4
2025-03-16,Barker Ltd,Móvil,895.99,1
2024-06-24,Taylor-Lopez,Portátil,626.26,2
2025-04-18,Bryant-Wright,Tablet,472.06,4
2024-09-12,Cuevas and Sons,Móvil,1843.29,3
2025-04-18,"Stewart, Alvarez and Richmond",Tablet,569.78,2
2025-03-03,"Jackson, Coleman and Andrade",Portátil,1374.4,5
2024-08-15,Johnson-Scott,Portátil,1090.91,4
2024-07-26,"Ramos, Moore and Lawrence",Portátil,1492.82,4
2025-05-20,Duncan-Miller,Móvil,1296.97,3
2025-04-13,Smith and Sons,Portátil,1333.13,5
2025-05-16,"Rogers, Jones and Garner",Accesorio,564.16,2
2025-05-23,Rogers-Joseph,Tablet,1619.75,2
2025-03-03,"Fernandez, Hardin and Martinez",Tablet,1897.11,2
2025-02-15,"Barnes, Perez and Lara",Tablet,1350.09,3
2025-05-25,Ramirez and Sons,Móvil,488.58,3
2025-04-11,"Gillespie, Schmidt and Johnson",Móvil,1901.26,1
2024-12-13,Sandoval Ltd,Móvil,201.22,3
2024-08-07,Wood and Sons,Accesorio,841.05,3
2024-11-06,Williams-Frazier,Tablet,771.1,4
2025-01-01,"Young, Sanchez and Anderson",Accesorio,1836.47,5
2024-10-23,Alexander-Owens,Tablet,1023.79,4
2025-01-20,Rodriguez LLC,Accesorio,1194.31,3
2024-09-28,Goodman Ltd,Tablet,1896.63,3
2024-09-15,Boyd Ltd,Móvil,901.34,5
2024-08-26,Wright-Andrade,Accesorio,1982.7,3
2024-10-27,Tanner Ltd,Accesorio,803.99,5
2025-02-07,Beck PLC,Accesorio,1926.44,1
2024-12-07,Gregory Inc,Accesorio,456.81,3
2024-10-08,Thomas-Richards,Móvil,204.2,3
2025-05-26,Jacobs-Price,Tablet,771.38,5
2025-03-26,Lamb-Browning,Portátil,1166.74,5
2024-08-30,Hicks Group,Tablet,1040.69,3
2024-08-03,"Miller, Brown and Gordon",Móvil,1532.81,5
2024-09-04,"Moore, Garcia and Pierce",Móvil,680.04,3
2024-11-05,Buchanan Group,Accesorio,824.3,4
2024-08-31,Graham-Webb,Móvil,270.04,2
2025-03-22,Taylor-Palmer,Portátil,933.74,3
2024-11-25,Ramos LLC,Móvil,517.21,5
2024-10-17,"Yang, Pittman and Miller",Portátil,568.11,4
2025-04-25,King LLC,Portátil,1869.59,3
2024-07-01,Smith Ltd,Portátil,1995.51,3
2024-10-29,"Sanchez, Snyder and Salazar",Móvil,533.23,2
2025-05-03,"Bentley, Little and Gilmore",Accesorio,1642.33,3
2024-08-14,Shaw-Chavez,Tablet,1777.96,2
2024-11-05,Wong Inc,Portátil,932.97,4
2024-09-20,"Norman, Kramer and Nelson",Móvil,1332.68,4
2025-02-18,Shelton-Evans,Móvil,253.29,1
2024-07-08,"Cummings, Allen and Coleman",Portátil,1091.61,1
2024-12-14,Jones and Sons,Accesorio,1883.29,3
2025-04-12,"Anderson, Thompson and Williams",Móvil,327.07,1
2025-03-14,Sanchez LLC,Portátil,768.3,5
2024-10-28,Gardner and Sons,Accesorio,230.14,5
2024-08-06,Young Ltd,Tablet,670.75,2
2024-12-30,Flynn-Thompson,Tablet,1640.51,3
2025-03-22,"Gonzalez, Simon and Keith",Móvil,894.24,5
2025-02-13,"Martinez, Chan and Jenkins",Accesorio,556.54,4
2024-11-12,Young PLC,Portátil,269.24,2
2025-02-15,"Miller, Mays and Mendoza",Móvil,1745.9,1
2024-09-10,Burke-Owens,Accesorio,1603.43,2
2024-12-16,"Torres, Tucker and Olson",Móvil,1814.63,4
2024-06-29,Gomez Inc,Accesorio,307.51,4
2024-09-15,"Garcia, Williams and Wells",Accesorio,1379.84,4
2024-06-16,Hamilton LLC,Móvil,430.21,1
2025-01-04,Bauer Ltd,Portátil,593.38,1
2024-12-25,"Flores, White and Ellis",Portátil,1853.75,3
2024-12-23,Hubbard PLC,Móvil,1636.66,5
2025-03-15,"Baker, Day and Cox",Portátil,97.94,3
2025-05-21,Jacobs-Thomas,Tablet,1315.7,1
2024-11-04,Price-Wilson,Portátil,99.37,2
2024-08-20,Jimenez-Young,Accesorio,1719.85,2
2024-11-23,"Cochran, Watts and Lowe",Móvil,178.14,2
2024-12-13,Mathis and Sons,Tablet,953.07,2
2025-01-12,Rodriguez-Harmon,Portátil,879.57,5
2025-03-19,Mclean-Alexander,Tablet,492.08,5
2024-09-01,Watson Group,Portátil,1550.02,2
2024-08-27,Gonzalez PLC,Accesorio,1081.72,1
2024-12-04,Morrow-Williams,Accesorio,1987.24,1
2025-03-06,Mcdaniel Ltd,Móvil,287.17,4
2025-03-18,Contreras-Ali,Tablet,734.58,2
2024-10-01,Blackwell-Thompson,Accesorio,393.22,1
2024-11-15,"Robinson, Phillips and Frazier",Móvil,1172.45,4
2024-07-09,Butler-Davis,Móvil,720.74,3
2024-09-30,"Lambert, Brooks and Phillips",Tablet,1663.13,2
2024-09-03,"Sanders, Schmidt and Fisher",Móvil,339.3,2
2025-05-03,Green-Johnson,Accesorio,492.34,5
2024-09-12,Bennett-Davila,Móvil,1792.56,5
2024-11-01,"Barrera, Mcintosh and Robinson",Móvil,52.78,3
2024-12-31,Smith LLC,Accesorio,1397.82,2
2024-12-28,Vega-Knapp,Tablet,489.73,2
2024-09-04,"Perez, Cameron and Cannon",Accesorio,882.3,5
2025-01-10,Francis and Sons,Tablet,1945.39,4
2025-03-25,"Travis, Wheeler and Stanley",Accesorio,228.69,1
2024-08-13,Reyes PLC,Accesorio,138.85,2
2024-09-02,Williams LLC,Accesorio,1233.91,1
2024-07-01,"Zuniga, Thomas and Davis",Móvil,1668.04,2
2024-12-28,Anderson and Sons,Accesorio,125.22,1
2024-09-23,Stone Inc,Accesorio,293.13,4
2024-07-15,Griffin PLC,Portátil,740.73,5
2025-03-22,Pearson-Charles,Móvil,1791.25,5
2024-12-05,"West, Salazar and Tyler",Móvil,1426.87,4
2025-03-06,"King, Ray and Kline",Accesorio,1849.93,3
2025-01-11,Weber-Brown,Tablet,1569.73,4
2024-08-11,Rodriguez Inc,Móvil,682.41,3
2024-07-23,"Nash, Gibbs and Travis",Móvil,333.04,2
2024-10-21,"Davis, Harvey and Alvarado",Móvil,326.19,2
2025-06-12,Reynolds Group,Portátil,1287.74,5
2024-08-29,"Dickerson, Grimes and Edwards",Tablet,544.82,2
2025-04-24,Kaiser and Sons,Tablet,1142.42,5
2025-04-12,Carlson LLC,Móvil,1448.84,2
2025-04-13,Meyers-Garner,Móvil,1481.79,3
2025-03-15,Barnes LLC,Accesorio,161.46,2
2025-01-21,Freeman PLC,Tablet,461.57,1
2024-12-15,Berry and Sons,Accesorio,522.37,4
2024-12-22,"Page, Wong and Eaton",Móvil,180.0,1
2024-07-02,"Spence, Jackson and Williams",Portátil,579.53,4
2025-03-19,"Morrow, Porter and Simmons",Tablet,253.86,2
2024-12-10,Pope Ltd,Portátil,996.86,3
